0, 0, 2.5, 5.5, 156, 306, 456, 606, 756, 906, 1056, 1206, 1356, 1506.5, 1509.5, 1512, 1514.5, 1517.5, 1668, 1818, 1968, 2118, 2268, 2418, 2568, 2718, 2868, 3018.5, 3021.5, 3024, 3026.5, 3029.5, 3180, 3330, 3480, 3630, 3780, 3930, 4080, 4230, 4380, 4530.5, 4533.5, 4536, 4538.5, 4541.5, 4692, 4842, 4992, 5142, 5292, 5442, 5592, 5742, 5892, 6042.5, 6045.5, 6048, 6050.5, 6053.5, 6204, 6354, 6504, 6654, 6804, 6954, 7104, 7254, 7404, 7554.5, 7557.5, 7560, 7562.5, 7565.5, 7716, 7866, 8016, 8166, 8316, 8466, 8616, 8766, 8916, 9066.5, 9069.5, 9072, 9074.5, 9077.5, 9228, 9378, 9528, 9678, 9828, 9978, 10128, 10278, 10428, 10578.5, 10581.5, 10584, 10586.5, 10589.5, 10740, 10890, 11040, 11190, 11340, 11490, 11640, 11790, 11940, 12090.5, 12093.5, 12096, 12098.5, 12101.5, 12252, 12402, 12552, 12702, 12852, 13002, 13152, 13302, 13452, 13602.5, 13605.5, 13608, 13610.5, 13613.5, 13764, 13914, 14064, 14214, 14364, 14514, 14664, 14814, 14964, 15114.5, 15117.5, 15120;
10.0125, 1.170882812, 1.129964404, 1.000111062, -64.27885346, -64.7468923, -64.76204813, -64.77424, -64.78633929, -64.79836679, -64.81031534, -64.8207656, -64.61125385, -28.90717915, -28.50382806, -28.53851495, -28.57333326, -29.06348289, -64.63293992, -64.86075551, -64.86975136, -64.87727168, -64.88473326, -64.89214811, -64.8995145, -64.90613382, -64.8048435, -46.74021953, -46.47864119, -46.49858044, -46.51822698, -46.82814598, -64.8172738, -64.92926141, -64.9338935, -64.9377956, -64.94166708, -64.94551411, -64.94933602, -64.95278812, -64.90306225, -55.91132406, -55.77444217, -55.78465129, -55.79467296, -55.95615098, -64.90942146, -64.96464421, -64.96696054, -64.96891615, -64.97085642, -64.97278442, -64.97469985, -64.97643249, -64.95191866, -60.4979234, -60.42913173, -60.43423005, -60.43922993, -60.52028488, -64.95509347, -64.98235544, -64.98350459, -64.98447554, -64.98543888, -64.98639612, -64.98734712, -64.98820782, -64.97610747, -62.77366921, -62.73947846, -62.74200667, -62.74448525, -62.78475398, -64.97768164, -64.99114531, -64.99171385, -64.99219437, -64.99267111, -64.99314484, -64.99361548, -64.99404151, -64.98806584, -63.89965271, -63.88272679, -63.88397743, -63.88520337, -63.90513528, -64.9888445, -64.99549466, -64.99577566, -64.99601318, -64.99624884, -64.996483, -64.99671564, -64.99692624, -64.99397464, -64.45619241, -64.44782493, -64.44844305, -64.44904895, -64.45890206, -64.99435948, -64.99764447, -64.99778332, -64.99790069, -64.99801714, -64.99813285, -64.99824781, -64.99835189, -64.99689387, -64.73120149, -64.72706643, -64.72737187, -64.72767125, -64.73254038, -64.99708403, -64.99870678, -64.99877538, -64.99883337, -64.99889091, -64.99894808, -64.99900488, -64.9990563, -64.99833606, -64.86707615, -64.86503304, -64.86518395, -64.86533186, -64.86773764, -64.99843, -64.99923164, -64.99926553, -64.99929418, -64.99932261, -64.99935085, -64.99937892, -64.99940432, -64.99904852, -64.93420365, -64.93319426, -64.93326881;
10.025, 2.77228637, 2.731765872, 2.646453116, -64.25569655, -64.7407148, -64.75611519, -64.76845027, -64.78069188, -64.79286121, -64.80495054, -64.81549057, -64.59826202, -27.72589513, -27.32070862, -27.35607828, -27.39164834, -27.88562492, -64.62038074, -64.85624005, -64.8655146, -64.87326236, -64.88094961, -64.88858878, -64.89617799, -64.90299421, -64.79811332, -46.11431596, -45.84504027, -45.86560894, -45.88588311, -46.20505642, -64.81093698, -64.92684931, -64.93163834, -64.9356719, -64.93967381, -64.94365045, -64.94760112, -64.95116908, -64.89969945, -55.59615395, -55.4546926, -55.46524873, -55.47561191, -55.64250895, -64.90627498, -64.96342784, -64.96582422, -64.96784729, -64.96985448, -64.97184898, -64.97383047, -64.9756228, -64.950252, -60.34120006, -60.27004166, -60.27531632, -60.28048926, -60.36433562, -64.95353664, -64.98175055, -64.98293966, -64.98394435, -64.98494115, -64.98593165, -64.9869157, -64.98780629, -64.97528336, -62.69606003, -62.66068243, -62.66329858, -62.6658634, -62.70753046, -64.97691229, -64.99084594, -64.99143429, -64.99193155, -64.9924249, -64.99291513, -64.99340217, -64.99384304, -64.98765878, -63.86128174, -63.84376617, -63.8450604, -63.84632907, -63.86695542, -64.98846457, -64.99534683, -64.99563764, -64.99588344, -64.99612731, -64.99636964, -64.9966104, -64.99682834, -64.99377372, -64.43722921, -64.42856999, -64.42920967, -64.4298367, -64.44003336, -64.99417198, -64.99757161, -64.99771531, -64.99783677, -64.99795728, -64.99807703, -64.998196, -64.99830371, -64.99679481, -64.72183168, -64.71755239, -64.71786847, -64.7181783, -64.72321728, -64.9969916, -64.99867098, -64.99874198, -64.99880199, -64.99886153, -64.9989207, -64.99897948, -64.9990327, -64.99828731, -64.86244708, -64.86033269, -64.86048886, -64.86064194, -64.86313166, -64.99838454, -64.99921416, -64.99924923, -64.99927888, -64.9993083, -64.99933753, -64.99936657, -64.99939286, -64.99902464, -64.93191694, -64.93087232, -64.93094948;
10.0375, 4.360746366, 4.320691782, 4.28120588, -64.23191675, -64.73458006, -64.75020617, -64.76266229, -64.77502422, -64.78731356, -64.79952199, -64.81012845, -64.58487497, -26.51157033, -26.10576224, -26.14178732, -26.17808932, -26.67464357, -64.60740974, -64.85160186, -64.86116099, -64.86914032, -64.87705736, -64.88492492, -64.89274104, -64.89975735, -64.79115499, -45.46749605, -45.19040805, -45.2116211, -45.23253875, -45.5611224, -64.80438145, -64.92435694, -64.92930795, -64.93347715, -64.93761363, -64.94172399, -64.9458075, -64.94949495, -64.89621996, -55.27010658, -55.12392322, -55.1348377, -55.14555361, -55.31803999, -64.90301888, -64.96216951, -64.96464867, -64.9667415, -64.9688179, -64.97088117, -64.97293099, -64.97478504, -64.94852724, -60.17902598, -60.10542066, -60.1108777, -60.11622965, -60.20296224, -64.95192549, -64.98112461, -64.98235506, -64.98339466, -64.9844261, -64.98545101, -64.98646924, -64.98739076, -64.97443048, -62.61574554, -62.57914006, -62.58184719, -62.58450123, -62.62761503, -64.97611607, -64.99053611, -64.99114497, -64.99165955, -64.99217009, -64.9926774, -64.99318141, -64.99363764, -64.98723749, -63.82157246, -63.8034467, -63.80478604, -63.80609893, -63.82744389, -64.98807137, -64.99519384, -64.99549478, -64.99574916, -64.99600153, -64.99625231, -64.99650146, -64.996727, -64.99356577, -64.41760465, -64.40864354, -64.40930553, -64.40995443, -64.42050661, -64.99397792, -64.99749619, -64.9976449, -64.99777061, -64.99789532, -64.99801925, -64.99814237, -64.99825383, -64.99669227, -64.71213504, -64.70770649, -64.7080336, -64.70835424, -64.71356898, -64.99689592, -64.99863392, -64.99870739, -64.9987695, -64.99883112, -64.99889235, -64.99895318, -64.99900825, -64.99823686, -64.85765651, -64.85546836, -64.85562997, -64.85578839, -64.85836497, -64.99833748, -64.99919604, -64.99923234, -64.99926302, -64.99929347, -64.99932372, -64.99935377, -64.99938098, -64.99899991, -64.92955043, -64.92846936, -64.9285492;
10.05, 5.929952121, 5.890430368, 5.89760256, -64.20750534, -64.728512, -64.74434225, -64.75689437, -64.7693518, -64.78173652, -64.79403956, -64.80468627, -64.57108565, -25.26420527, -24.85914882, -24.89579676, -24.9328061, -25.43051806, -64.5940166, -64.84684144, -64.85669071, -64.86490536, -64.87305593, -64.88115563, -64.88920236, -64.89642157, -64.7839616, -44.79916424, -44.51416516, -44.53603711, -44.55761381, -44.89574692, -64.79760005, -64.92178207, -64.92690023, -64.93120932, -64.93548459, -64.93973286, -64.94395338, -64.94776403, -64.89261985, -54.93282073, -54.78177024, -54.79305466, -54.80413482, -54.98238411, -64.89964942, -64.96086782, -64.96343259, -64.96559755, -64.96774552, -64.9698799, -64.97200036, -64.97391823, -64.94674236, -60.01121174, -59.93507682, -59.9407225, -59.9462596, -60.03597619, -64.95025812, -64.98047689, -64.98175011, -64.98282583, -64.9838931, -64.98495362, -64.98600723, -64.98696074, -64.97354784, -62.53263047, -62.49475467, -62.49755595, -62.50030232, -62.54491289, -64.97529205, -64.99021546, -64.99084554, -64.99137805, -64.99190638, -64.99243137, -64.99295294, -64.99342505, -64.98680148, -63.78047764, -63.76172046, -63.76310648, -63.76446513, -63.78655373, -64.98766443, -64.99503549, -64.99534693, -64.99561017, -64.99587135, -64.99613088, -64.99638871, -64.99662212, -64.99335055, -64.39729555, -64.38802199, -64.38870707, -64.3893786, -64.40029871, -64.99377707, -64.99741813, -64.99757203, -64.99770212, -64.99783118, -64.99795943, -64.99808685, -64.99820219, -64.99658614, -64.70210015, -64.69751713, -64.69785565, -64.69818747, -64.7035841, -64.9967969, -64.99859554, -64.99867158, -64.99873585, -64.99879962, -64.99886299, -64.99892594, -64.99898294, -64.99818462, -64.8526988, -64.85043431, -64.85060156, -64.85076551, -64.85343198, -64.99828875, -64.99917728, -64.99921484, -64.9992466, -64.9992781, -64.99930941, -64.99934051, -64.99936867, -64.9989743, -64.92710133, -64.92598254, -64.92606517;
10.0625, 7.473376322, 7.434452998, 7.488619478, -64.1824519, -64.72253541, -64.73854548, -64.75116572, -64.76369098, -64.77614361, -64.78851394, -64.79917184, -64.55688728, -23.98395143, -23.58118792, -23.61842085, -23.65610789, -24.15337792, -64.5801912, -64.8419599, -64.8521045, -64.86055778, -64.86894519, -64.87728033, -64.88556096, -64.89298542, -64.7765262, -44.10873523, -43.81574574, -43.83829057, -43.86054153, -44.20834337, -64.79058549, -64.91912255, -64.92441313, -64.92886642, -64.93328477, -64.93767522, -64.94203699, -64.94597461, -64.88889507, -54.58392673, -54.42786146, -54.43952768, -54.45098391, -54.63517308, -64.8961627, -64.95952134, -64.96217465, -64.96441419, -64.96663615, -64.96884406, -64.97103756, -64.9730214, -64.94489528, -59.83756251, -59.75881272, -59.76465348, -59.77038208, -59.86318352, -64.94853257, -64.97980663, -64.98112411, -64.98223719, -64.98334154, -64.9844389, -64.9855291, -64.98651572, -64.97263437, -62.4466167, -62.4074267, -62.41032539, -62.41316729, -62.45932638, -64.97443925, -64.98988362, -64.99053565, -64.99108671, -64.99163345, -64.99217673, -64.99271647, -64.99320503, -64.98635024, -63.73794852, -63.71853795, -63.71997227, -63.72137827, -63.74423641, -64.98724326, -64.99487159, -64.9951939, -64.99546632, -64.99573661, -64.99600518, -64.99627201, -64.99651355, -64.9931278, -64.37627785, -64.36668096, -64.36738993, -64.36808488, -64.37938576, -64.9935692, -64.99733733, -64.9974966, -64.99763122, -64.99776479, -64.99789752, -64.99802937, -64.99814874, -64.99647629, -64.69171516, -64.68697228, -64.68732262, -64.68766602, -64.69325089, -64.9966944, -64.99855581, -64.9986345, -64.99870102, -64.99876701, -64.99883259, -64.99889774, -64.99895672, -64.99813055, -64.84756811, -64.84522462, -64.84539771, -64.84556737, -64.84832687, -64.99823831, -64.99915785, -64.99919672, -64.99922959, -64.99926219, -64.99929459, -64.99932678, -64.99935592, -64.99894779, -64.92456676, -64.92340893, -64.92349445;
10.075, 8.984385126, 8.946124488, 9.047105121, -64.15674356, -64.71667552, -64.73283843, -64.7454961, -64.75805871, -64.770549, -64.78295653, -64.79359371, -64.54227327, -22.67112668, -22.27236962, -22.3101443, -22.34847424, -22.84351626, -64.56592356, -64.83695903, -64.84740368, -64.8560984, -64.86472545, -64.87329883, -64.88181615, -64.88944768, -64.76884182, -43.39564123, -43.09460444, -43.11783546, -43.14077538, -43.4983414, -64.78333038, -64.91637627, -64.92184462, -64.92644651, -64.93101229, -64.93554924, -64.94005656, -64.94412495, -64.88504147, -54.22304812, -54.06181874, -54.07387889, -54.08572324, -54.27603148, -64.89255473, -64.95812865, -64.96087349, -64.96319013, -64.96548858, -64.96777249, -64.9700415, -64.97209354, -64.94298386, -59.65787715, -59.57642457, -59.58246706, -59.5883937, -59.68438399, -64.94674682, -64.97911305, -64.98047633, -64.98162808, -64.98277078, -64.98390625, -64.98503432, -64.98605518, -64.97168902, -62.357603, -62.31705345, -62.32005293, -62.32299368, -62.37075477, -64.97355666, -64.98954018, -64.99021494, -64.9907852, -64.99135099, -64.99191319, -64.99247174, -64.99297732, -64.98588323, -63.69393475, -63.67384804, -63.67533234, -63.67678736, -63.70044181, -64.98680738, -64.99470196, -64.99503551, -64.99531743, -64.99559714, -64.99587509, -64.99615122, -64.99640119, -64.99289726, -64.3545267, -64.34459518, -64.34532888, -64.34604807, -64.35774301, -64.99335405, -64.9972537, -64.99741852, -64.99755784, -64.99769607, -64.99783342, -64.99796988, -64.99809341, -64.99636259, -64.68096782, -64.67605952, -64.67642207, -64.67677745, -64.68255713, -64.99658831, -64.99851468, -64.99859612, -64.99866495, -64.99873325, -64.99880112, -64.99886854, -64.99892958, -64.99807457, -64.84225841, -64.83983315, -64.84001228, -64.84018786, -64.84304364, -64.9981861, -64.99913772, -64.99917795, -64.99921196, -64.9992457, -64.99927923, -64.99931254, -64.9993427, -64.99892033, -64.92194374, -64.92074552, -64.92083402;
10.0875, 10.4565005, 10.41896527, 10.56604952, -64.13036361, -64.71095702, -64.72724327, -64.73990503, -64.75247188, -64.76496691, -64.77737889, -64.78796074, -64.52723689, -21.32616879, -20.93330549, -20.97157347, -21.01050638, -21.50134907, -64.55120363, -64.83184106, -64.84258998, -64.85152838, -64.86039731, -64.86921117, -64.87796744, -64.88580728, -64.76090136, -42.65930617, -42.35019182, -42.37412154, -42.39776453, -42.76516287, -64.77582715, -64.91354114, -64.91919272, -64.92394765, -64.92866527, -64.93335312, -64.93801034, -64.94221336, -64.88105482, -53.84980895, -53.68326464, -53.69573108, -53.70797589, -53.90458451, -64.88882144, -64.95668829, -64.95952776, -64.96192408, -64.96430159, -64.96666406, -64.96901112, -64.97113363, -64.94100588, -59.47195159, -59.38770586, -59.39395693, -59.40008835, -59.49937442, -64.94489879, -64.97839538, -64.97980604, -64.98099778, -64.98218016, -64.98335506, -64.9845223, -64.9855786, -64.97071067, -62.26548538, -62.22352942, -62.22663318, -62.2296762, -62.27909457, -64.97264326, -64.98918475, -64.98988303, -64.99047315, -64.99105865, -64.99164045, -64.99221845, -64.99274164, -64.98539991, -63.64838438, -63.627598, -63.62913404, -63.63063977, -63.65511825, -64.98635626, -64.99452639, -64.99487157, -64.99516333, -64.9954528, -64.99574043, -64.9960262, -64.99628488, -64.99265866, -64.33201637, -64.32173855, -64.32249784, -64.32324211, -64.33534486, -64.99313138, -64.99716712, -64.9973377, -64.99748188, -64.99762493, -64.99776707, -64.99790829, -64.99803613, -64.9962449, -64.66984545, -64.66476593, -64.66514114, -64.66550892, -64.6714902, -64.9964785, -64.9984721, -64.99855637, -64.99862761, -64.99869829, -64.99876853, -64.9988383, -64.99890147, -64.99801663, -64.83676342, -64.83425355, -64.83443893, -64.83462064, -64.83757605, -64.99813204, -64.99911687, -64.99915851, -64.99919371, -64.99922863, -64.99926333, -64.9992978, -64.99932901, -64.9988919, -64.91922919, -64.91798916, -64.91808075;
10.1, 11.88352608, 11.8467774, 12.03873223, -64.10329069, -64.70540344, -64.72178128, -64.73441136, -64.74694689, -64.75941131, -64.77179255, -64.78228191, -64.51177106, -19.94962637, -19.56471686, -19.60342468, -19.64291559, -20.12740266, -64.53602119, -64.82660864, -64.83766551, -64.84684921, -64.85596164, -64.86501763, -64.87401447, -64.88206323, -64.75269755, -41.89914955, -41.58195544, -41.6065955, -41.630955, -42.00822468, -64.76806795, -64.91061505, -64.91645541, -64.92136787, -64.92624181, -64.931085, -64.93589655, -64.94023808, -64.87693075, -53.46381943, -53.29180753, -53.30469286, -53.31735071, -53.52044381, -64.8849586, -64.95519879, -64.95813606, -64.96061473, -64.96307394, -64.96551759, -64.9679453, -64.97014063, -64.93895909, -59.27957721, -59.19244549, -59.1989122, -59.20525534, -59.30794711, -64.94298633, -64.9776528, -64.97911248, -64.98034559, -64.98156902, -64.98278471, -64.98399248, -64.98508542, -64.96969818, -62.17015687, -62.12674618, -62.12995783, -62.13310666, -62.18423932, -64.97169796, -64.98881691, -64.98953952, -64.99015021, -64.99075611, -64.99135817, -64.99195631, -64.99249773, -64.98489969, -63.60124376, -63.57973341, -63.58132298, -63.5828812, -63.60821236, -64.98588938, -64.99434468, -64.9947019, -64.99500383, -64.99530339, -64.99560106, -64.99589679, -64.9961645, -64.99241171, -64.30872029, -64.29808406, -64.29886984, -64.29964007, -64.31216488, -64.99290093, -64.99707751, -64.99725404, -64.99740325, -64.99755129, -64.99769839, -64.99784454, -64.99797684, -64.9961231, -64.6583349, -64.6530782, -64.6534665, -64.65384711, -64.66003703, -64.99636484, -64.99842801, -64.99851523, -64.99858895, -64.9986621, -64.99873478, -64.998807, -64.99887237, -64.99795664, -64.83107667, -64.82847924, -64.82867109, -64.82885914, -64.83191765, -64.99807608, -64.99909528, -64.99913837, -64.9991748, -64.99921094, -64.99924685, -64.99928252, -64.99931482, -64.99886245, -64.9164199, -64.91513661, -64.91523139;
10.1125, 13.25979971, 13.22389691, 13.45898641, -64.07549736, -64.70003633, -64.71647211, -64.72903266, -64.7414992, -64.75389553, -64.76620872, -64.77656625, -64.49586838, -18.54221134, -18.16748128, -18.20657094, -18.24657007, -18.72236418, -64.52036598, -64.82126499, -64.83263287, -64.84206281, -64.85141969, -64.86071876, -64.86995712, -64.8782147, -64.74422297, -41.11459121, -40.78934663, -40.81470765, -40.83979632, -41.22694288, -64.76004478, -64.90759591, -64.91363068, -64.91870523, -64.92374, -64.92874302, -64.93371337, -64.93819734, -64.87266477, -53.06468134, -52.88704856, -52.90036562, -52.91344937, -53.12321212, -64.88096187, -64.95365862, -64.95669697, -64.95926072, -64.96180434, -64.96433188, -64.96684293, -64.96911349, -64.93684114, -59.08053909, -58.99042629, -58.99711589, -59.00367792, -59.10988812, -64.94100725, -64.97688449, -64.97839487, -64.97967078, -64.98093667, -64.98219455, -64.98344423, -64.98457509, -64.96865038, -62.07150754, -62.02659227, -62.02991553, -62.03317384, -62.08607961, -64.97071967, -64.98843625, -64.98918404, -64.989816, -64.990443, -64.99106604, -64.99168501, -64.99224529, -64.984382, -63.55245762, -63.53019817, -63.53184313, -63.53345566, -63.55966911, -64.98540618, -64.9941566, -64.99452628, -64.99483875, -64.99514876, -64.99545681, -64.99576285, -64.9960399, -64.99215613, -64.28461099, -64.27360386, -64.27441704, -64.27521414, -64.28817573, -64.99266241, -64.99698476, -64.99716744, -64.99732186, -64.99747506, -64.9976273, -64.99777854, -64.99791546, -64.99599702, -64.6464226, -64.64098253, -64.64138437, -64.64177826, -64.64818411, -64.9962472, -64.99838237, -64.99847263, -64.99854893, -64.99862463, -64.99869985, -64.99877458, -64.99884223, -64.99789455, -64.82519146, -64.82250341, -64.82270195, -64.82289656, -64.82606179, -64.99801816, -64.99907293, -64.99911752, -64.99915521, -64.99919261, -64.99922978, -64.9992667, -64.99930012, -64.99883197, -64.91351257, -64.9121845, -64.91228259;
